Ref,x,y,Connectivity,Isovist Area,Isovist Compactness,Isovist Drift Angle,Isovist Drift Magnitude,Isovist Max Radial,Isovist Min Radial,Isovist Occlusivity,Isovist Perimeter,Point First Moment,Point Second Moment
2293768,2.7600000,5.2800000,129.0000000,0.4242210,0.1195324,19.9241161,0.2377195,1.1129923,0.0607403,3.3605511,6.6781826,52.8671494,28.8108006
2293769,2.7600000,5.3400000,132.0000000,0.4399488,0.0575203,1.1237761,0.1906143,2.4492991,0.0603566,6.4085369,9.8038197,54.7076797,29.9088001
2293770,2.7600000,5.4000000,110.0000000,0.3904036,0.1009191,351.4808655,0.3151290,1.8051022,0.0531026,4.0506649,6.9722848,47.7503662,31.8383999
2293771,2.7600000,5.4600000,85.0000000,0.3027519,0.1925800,301.7651367,0.0283589,0.6906546,0.0295370,2.0692728,4.4447036,26.1663361,9.6660004
2293772,2.7600000,5.5200000,64.0000000,0.2347027,0.2627519,173.1331177,0.1056434,0.6134839,0.0560476,1.0031132,3.3503566,17.2719479,5.7059999
2293773,2.7600000,5.5800000,60.0000000,0.2264653,0.2656464,198.1677856,0.1171504,0.6729264,0.0696890,1.0167246,3.2730584,15.7495203,5.2343998
2293774,2.7600000,5.6400000,59.0000000,0.2228496,0.2661975,218.7176971,0.1458322,0.7325286,0.0696890,1.0429418,3.2434626,15.8212614,5.6304002
2293775,2.7600000,5.7000000,57.0000000,0.2204416,0.2666527,231.9906464,0.1870683,0.7922319,0.0696890,1.0404545,3.2231367,16.0264378,6.1848001
2293776,2.7600000,5.7600000,55.0000000,0.2190019,0.2662827,240.4347687,0.2351894,0.8520029,0.0559185,1.0399818,3.2148249,16.5255737,6.8327999
2293777,2.7600000,5.8200000,52.0000000,0.1979634,0.2565605,250.4178467,0.3010740,0.9118214,0.0295370,1.4863770,3.1138844,17.6285954,8.0712004
2293778,2.7600000,5.8800000,33.0000000,0.1283673,0.2121950,266.5690613,0.3888769,0.9716741,0.0295370,1.6057003,2.7571769,12.9202871,7.0920000
2293779,2.7600000,5.9400000,181.0000000,0.5073164,0.0515439,347.2771912,0.2506192,2.2489507,0.0295404,8.5635386,11.1213007,166.2207336,215.2980042
2293780,2.7600000,6.0000000,172.0000000,0.4933870,0.0507078,326.9768982,0.2823662,2.2488501,0.0029790,8.6285191,11.0576162,157.2626953,201.8267975
2293786,2.7600000,6.3600000,56.0000000,0.2115059,0.3125331,201.9143219,0.0294515,0.6768312,0.0270720,0.7483106,2.9162056,16.4029961,5.8968000
2293787,2.7600000,6.4200000,56.0000000,0.2120486,0.2499845,253.5311584,0.0872948,0.6792343,0.0180870,1.3654523,3.2648714,16.7489414,6.0984001
2293789,2.7600000,6.5400000,114.0000000,0.4089291,0.1535912,18.6519623,0.5647287,1.8793837,0.0403010,2.9839950,5.7842331,70.1985703,65.9700012
2293790,2.7600000,6.6000000,126.0000000,0.4593636,0.1512434,11.1737604,0.5974099,1.8699135,0.0885300,3.4341955,6.1779575,84.0470810,89.1900024
2293791,2.7600000,6.6600000,201.0000000,0.7082478,0.0886768,7.5808735,0.2314998,2.2533243,0.0896304,6.6366615,10.0182638,162.0784454,193.7124023
2293792,2.7600000,6.7200000,160.0000000,0.6130684,0.0809037,351.3034058,0.4000049,2.2540560,0.0885300,6.7396326,9.7583227,115.8366318,131.4864044
2293793,2.7600000,6.7800000,118.0000000,0.4378102,0.1649131,347.4833069,0.5966184,1.8720170,0.0858900,3.0062656,5.7759089,74.3236465,75.6251984
2293794,2.7600000,6.8400000,103.0000000,0.3863946,0.1624968,339.4511719,0.5338311,1.8819362,0.0258900,2.7091362,5.4663582,57.0045967,46.8647995
2359297,2.8200000,4.8600000,9.0000000,0.0386538,0.2903053,357.8207397,0.2276160,0.4999465,0.0237710,0.3513769,1.2935208,2.3497367,0.7704000
2359298,2.8200000,4.9200000,30.0000000,0.1034188,0.2120412,111.0902557,0.2261257,0.9017251,0.0103260,1.1460830,2.4756806,8.1226940,3.4956000
2359299,2.8200000,4.9800000,27.0000000,0.0922852,0.1915144,129.1035614,0.1249275,0.8441622,0.0703260,1.1440207,2.4607654,5.0642443,1.4004000
2359300,2.8200000,5.0400000,25.0000000,0.0858279,0.3971021,169.8119812,0.0794296,0.3887871,0.0873870,0.3980509,1.6480415,3.8127248,0.7452000
2359301,2.8200000,5.1000000,21.0000000,0.0768416,0.5931800,222.9629364,0.1040746,0.3051496,0.0335710,0.1578065,1.2758805,3.0328965,0.5040000
2359302,2.8200000,5.1600000,118.0000000,0.3963541,0.1325518,51.0750122,0.4098758,1.1961749,0.0046170,3.5252013,6.1299057,56.4203949,34.9812012
2359303,2.8200000,5.2200000,122.0000000,0.4109798,0.0976219,38.8926582,0.3009816,1.0641837,0.0646170,4.4352169,7.2734699,49.8471832,26.8451996
2359304,2.8200000,5.2800000,136.0000000,0.4333203,0.1218881,24.4839134,0.1983481,1.0533533,0.1205492,3.5874906,6.6838808,53.1760674,27.3059998
2359305,2.8200000,5.3400000,131.0000000,0.4358249,0.0701682,356.4025879,0.1493011,1.8628234,0.1041300,5.7632995,8.8346796,52.3948784,28.2816010
2359306,2.8200000,5.4000000,106.0000000,0.3780500,0.0996488,341.9123230,0.2653925,1.7461848,0.0441300,4.4204979,6.9046783,44.3879852,28.3607998
2359308,2.8200000,5.5200000,46.0000000,0.1729282,0.3830301,147.7956238,0.2443686,0.5364944,0.0096890,0.6053686,2.3818882,12.6346684,4.1076002
2359309,2.8200000,5.5800000,50.0000000,0.1810204,0.3343851,165.0934296,0.2088627,0.5068812,0.0096890,0.7031164,2.6082265,12.9909754,4.0320001
2359310,2.8200000,5.6400000,51.0000000,0.1871524,0.2420136,186.9815521,0.1998000,0.7442499,0.0096890,1.1843065,3.1173291,13.4579029,4.3955998
2359311,2.8200000,5.7000000,52.0000000,0.1921574,0.2481876,208.3525391,0.2223151,0.8023934,0.0096890,1.1956311,3.1192019,15.0733681,5.6195998
2359312,2.8200000,5.7600000,51.0000000,0.1907268,0.2820557,223.2350616,0.2693666,0.8609561,0.0096890,1.0598813,2.9150324,16.5262928,6.7859998
2359315,2.8200000,5.9400000,167.0000000,0.4429650,0.0629271,16.7771149,0.2810826,2.1890004,0.0004500,7.4862213,9.4052601,156.9260101,205.4519958
2359316,2.8200000,6.0000000,167.0000000,0.4610296,0.0540822,341.0592957,0.2693296,2.1888959,0.0029790,8.2115135,10.3500481,152.0260468,194.6448059
2359322,2.8200000,6.3600000,48.0000000,0.1769795,0.2776941,160.5638885,0.0452449,0.6172439,0.0270720,0.9339348,2.8299780,15.0170984,5.7347999
2359323,2.8200000,6.4200000,53.0000000,0.2011372,0.2426459,227.5295258,0.1057803,0.6197326,0.0180870,1.3483224,3.2274885,16.5264168,6.2136002
2359325,2.8200000,6.5400000,113.0000000,0.4149013,0.1473785,22.6910000,0.4764938,1.8203224,0.0403010,3.0315223,5.9478526,63.4340782,55.3680000
2359326,2.8200000,6.6000000,132.0000000,0.4767196,0.1518580,13.5438395,0.5187613,1.8105433,0.1003010,3.4277508,6.2808371,81.7522888,81.8820038
2359327,2.8200000,6.6600000,200.0000000,0.7026686,0.0879761,9.2073059,0.2047455,2.1933637,0.1491885,6.6995945,10.0183907,159.6637878,189.7344055
2359328,2.8200000,6.7200000,165.0000000,0.6358193,0.0827363,349.2572021,0.3165431,2.1941235,0.1458900,6.8443789,9.8270607,120.2710571,137.5596008
2359329,2.8200000,6.7800000,123.0000000,0.4509266,0.1613201,344.9029541,0.5086487,1.8127156,0.0858900,3.0209947,5.9267097,72.1766586,69.7068024
2359330,2.8200000,6.8400000,106.0000000,0.3882876,0.1623463,335.0012512,0.4457178,1.7665653,0.0258900,2.6999791,5.4822717,53.4721718,40.4099998
2359331,2.8200000,6.9000000,44.0000000,0.1339379,0.7161236,29.5412903,0.2731648,0.5558473,0.0000390,0.0663890,1.5330727,13.0926752,4.6440001
2359332,2.8200000,6.9600000,44.0000000,0.1345844,0.6991174,17.2930260,0.2489609,0.5293744,0.0108880,0.0691896,1.5553466,12.1553507,4.1580000
2359333,2.8200000,7.0200000,45.0000000,0.1383488,0.2855434,1.5676779,0.2434219,0.7564616,0.0108880,0.9465395,2.4674969,12.3192148,4.2300000
2359334,2.8200000,7.0800000,49.0000000,0.1503920,0.2838219,342.7061462,0.2729491,0.8386009,0.0108880,1.0231010,2.5804439,14.9675093,5.8284001
2359335,2.8200000,7.1400000,48.0000000,0.1585150,0.2893088,328.9177551,0.3121201,0.8979181,0.0108880,1.0359327,2.6239724,15.8133698,6.5303998
2424833,2.8800000,4.8600000,9.0000000,0.0410723,0.2506305,357.5007324,0.1691116,0.4401815,0.0237710,0.4363473,1.4350345,1.8741641,0.5256000
2424834,2.8800000,4.9200000,23.0000000,0.0828742,0.4493641,137.6539459,0.1863302,0.4718900,0.0103260,0.3432537,1.5223535,4.8429227,1.2492000
2424835,2.8800000,4.9800000,22.0000000,0.0796509,0.4410301,157.6155396,0.1481096,0.4229741,0.0273870,0.3498692,1.5064899,3.8070009,0.7992000
2424836,2.8800000,5.0400000,21.0000000,0.0765315,0.6021888,184.8703766,0.1365857,0.3257294,0.0273870,0.1552505,1.2637428,3.3650749,0.6336000
2424837,2.8800000,5.1000000,19.0000000,0.0739347,0.6730809,209.5178680,0.1558444,0.3540322,0.0273870,0.1181100,1.1748850,3.3652990,0.6840000
2424838,2.8800000,5.1600000,139.0000000,0.4656317,0.1463894,63.9445305,0.4499134,1.3270402,0.0046170,3.6530564,6.3222456,71.2512207,47.8260002
2424839,2.8800000,5.2200000,140.0000000,0.4876557,0.1120066,58.3865814,0.3491054,1.1231188,0.0646170,4.4501829,7.3967299,65.2210236,40.5648003
2424840,2.8800000,5.2800000,156.0000000,0.5143442,0.1048250,49.3372650,0.2340079,1.0665026,0.1246170,4.3720183,7.8523459,67.6356277,38.5919991
2424841,2.8800000,5.3400000,153.0000000,0.4898087,0.0525125,15.5744514,0.1382887,1.7784188,0.1041300,7.3942790,10.8264647,64.2552032,35.9424019
2424842,2.8800000,5.4000000,105.0000000,0.3749136,0.0632816,332.4937744,0.2743831,1.6873796,0.0441300,6.0681682,8.6284285,42.4935760,25.6860008
2424844,2.8800000,5.5200000,89.0000000,0.3053913,0.1451645,21.9647617,0.3067493,1.3816993,0.0203010,3.2900093,5.1416564,36.1020164,17.8020000
2424845,2.8800000,5.5800000,84.0000000,0.2823995,0.1574437,347.2000427,0.2727707,1.0910063,0.0203010,2.9018011,4.7476006,31.4410801,14.1443996
2424846,2.8800000,5.6400000,67.0000000,0.2296774,0.3072643,310.8479614,0.3646330,0.8944864,0.0149290,1.6303804,3.0648413,27.1166401,13.3920002
2424847,2.8800000,5.7000000,87.0000000,0.2867089,0.2264336,55.8260803,0.3431847,1.2057686,0.0203010,2.0582449,3.9889178,34.2254295,16.6860008
2424848,2.8800000,5.7600000,106.0000000,0.3651655,0.1881329,21.6851940,0.2333323,1.1499790,0.0203010,2.6554496,4.9387536,40.6166344,19.0079994
2424849,2.8800000,5.8200000,116.0000000,0.3938963,0.2245488,353.4481812,0.2146574,0.9560099,0.0203010,2.2756467,4.6950536,44.2518806,20.5344009
2424850,2.8800000,5.8800000,128.0000000,0.4397492,0.1312035,335.1508789,0.2668374,1.3717308,0.0203010,3.9637020,6.4898510,55.5039368,31.8276005
2424851,2.8800000,5.9400000,253.0000000,0.7436039,0.0637835,334.0729370,0.2380186,2.1290543,0.0203060,8.4237576,12.1037951,197.8775024,228.6936035
2424852,2.8800000,6.0000000,250.0000000,0.7498005,0.0636573,317.1982422,0.2766950,2.1289456,0.0205184,8.4568577,12.1661625,196.5226746,225.6336060
2424853,2.8800000,6.0600000,136.0000000,0.4661344,0.1356241,302.3194275,0.4151045,1.3690090,0.0203010,4.0655823,6.5719185,70.1382828,49.4063988
2424854,2.8800000,6.1200000,132.0000000,0.4525097,0.2283312,294.9892883,0.4703338,1.3566031,0.0203010,2.5935707,4.9904103,71.7657242,53.4564018
2424855,2.8800000,6.1800000,131.0000000,0.4481465,0.2292387,291.4715576,0.5348936,1.4153281,0.0203010,2.6190012,4.9564519,76.8676834,60.9623985
2424856,2.8800000,6.2400000,128.0000000,0.4401897,0.2739544,288.7182922,0.5989521,1.4741701,0.0203010,2.2352378,4.4935102,82.0087280,69.5016022
2424858,2.8800000,6.3600000,47.0000000,0.1739403,0.1587488,142.3565674,0.0612804,0.7043622,0.0338382,1.7676598,3.7106488,15.4136543,6.3000002
2424859,2.8800000,6.4200000,51.0000000,0.1928780,0.2234349,213.3975220,0.1320922,0.6283277,0.0271895,1.3946164,3.2935998,16.8838711,6.8112001
2424861,2.8800000,6.5400000,114.0000000,0.4172020,0.1436639,28.6467590,0.3869025,1.7613245,0.0403010,3.0297718,6.0409369,57.6206093,44.2476006
2424862,2.8800000,6.6000000,135.0000000,0.4949237,0.1118749,16.5333748,0.4326851,1.7512159,0.1003010,4.4692554,7.4560323,77.7868652,72.6047974
2424863,2.8800000,6.6600000,201.0000000,0.7086747,0.0884753,11.8277321,0.1745631,2.1334059,0.1603010,6.7409892,10.0326881,157.5408630,185.5619965
2424864,2.8800000,6.7200000,169.0000000,0.6531711,0.0833742,347.6203613,0.2589816,2.1341963,0.1458900,6.9110932,9.9220772,120.6059113,135.9864044
2424865,2.8800000,6.7800000,122.0000000,0.4574127,0.1376980,342.1250305,0.4317765,1.7534618,0.0858900,3.4801159,6.4609323,65.4373093,57.8916016
2424866,2.8800000,6.8400000,105.0000000,0.3884732,0.1659617,328.4631653,0.3607975,1.6047513,0.0258900,2.6314256,5.4235229,47.3720512,31.8672009
2424867,2.8800000,6.9000000,44.0000000,0.1339381,0.7161196,37.1667366,0.2229362,0.5042052,0.0000390,0.0663890,1.5330780,11.3010101,3.5100000
2424868,2.8800000,6.9600000,44.0000000,0.1348528,0.6908963,22.5247116,0.1924071,0.4748620,0.0600390,0.0718876,1.5661325,10.2540731,3.0239999
2424869,2.8800000,7.0200000,48.0000000,0.1497359,0.2884626,354.5873108,0.2010775,0.7402592,0.0708880,0.9964162,2.5540130,11.8647900,3.9275999
2424870,2.8800000,7.0800000,48.0000000,0.1622477,0.2945915,332.6441650,0.2373794,0.8130686,0.0708880,1.0242106,2.6307776,12.6361647,4.4784002
2424871,2.8800000,7.1400000,50.0000000,0.1638677,0.3198844,319.9350281,0.2663206,0.8079514,0.0294080,0.9293085,2.5372021,14.7972469,5.6016002
2490368,2.9400000,4.8000000,16.0000000,0.0593278,0.1981975,54.0572510,0.2719629,0.7276677,0.0014980,1.3109885,1.9394779,4.0480022,1.4579999
2490369,2.9400000,4.8600000,12.0000000,0.0497834,0.2513157,2.4526353,0.1176403,0.3804905,0.0237710,0.4147252,1.5777479,1.9087535,0.4104000
2490370,2.9400000,4.9200000,67.0000000,0.2330906,0.1832815,70.3679047,0.5522389,1.3961939,0.0103260,2.5254002,3.9976802,40.4076920,33.8328018
2490371,2.9400000,4.9800000,61.0000000,0.2111754,0.1768036,60.1813927,0.3782037,1.2629243,0.0127780,2.2243664,3.8741910,28.2880592,19.0799999
2490372,2.9400000,5.0400000,45.0000000,0.1719428,0.2852363,37.3516579,0.2435015,0.6852303,0.0127780,1.3235826,2.7522924,13.2128735,5.1012001
2490373,2.9400000,5.1000000,41.0000000,0.1463212,0.1847067,7.8376989,0.2397118,0.9858102,0.0127780,1.8002679,3.1551304,12.5321426,5.0219998
2490374,2.9400000,5.1600000,166.0000000,0.5620865,0.1100393,76.9119263,0.5402580,2.0169549,0.0046170,5.0655608,8.0118456,97.2130737,77.8644028
2490375,2.9400000,5.2200000,178.0000000,0.6197397,0.0845909,74.9933853,0.4332520,1.9572608,0.0646170,6.2162418,9.5950584,94.8814087,70.8119965
2490376,2.9400000,5.2800000,197.0000000,0.6656297,0.0806623,72.6660995,0.3356558,1.8975922,0.1246170,6.2485676,10.1832390,98.6016312,67.4604034
2490377,2.9400000,5.3400000,204.0000000,0.6829952,0.0495452,64.9578781,0.2567208,1.8379521,0.1049111,9.1289482,13.1617231,100.6905060,67.0823975
2490378,2.9400000,5.4000000,194.0000000,0.6702133,0.0653801,49.5386124,0.2130033,1.7783445,0.0459427,7.6631417,11.3498116,96.2060471,65.6460037
2490379,2.9400000,5.4600000,175.0000000,0.5977192,0.0925740,38.2681656,0.2202775,1.7187740,0.0127780,6.0634828,9.0076008,82.4670105,51.7140007
2490380,2.9400000,5.5200000,151.0000000,0.5289646,0.1367369,39.7072411,0.2095188,1.3705411,0.0493171,4.1678939,6.9722877,67.1528091,38.8548012
2490381,2.9400000,5.5800000,149.0000000,0.5193830,0.1747257,32.5940742,0.1738512,1.3030933,0.0760107,3.3280582,6.1118174,64.5272293,35.5643997
2490382,2.9400000,5.6400000,154.0000000,0.5230449,0.1761977,17.5746784,0.1463239,1.2446419,0.0196508,3.1043119,6.1076517,65.5859985,35.2655983
2490383,2.9400000,5.7000000,152.0000000,0.5163265,0.1731085,356.4163208,0.1387434,1.1864765,0.0274690,3.1810963,6.1222057,65.0911407,35.5211983
2490384,2.9400000,5.7600000,152.0000000,0.5075766,0.1731422,335.3664856,0.1514766,1.1286801,0.0803010,3.2270532,6.0695190,65.7910995,36.7631989
2490385,2.9400000,5.8200000,150.0000000,0.5010334,0.1733085,318.3814697,0.1822296,1.0713695,0.0803010,3.2489581,6.0273771,64.9670105,37.2060013
2490386,2.9400000,5.8800000,151.0000000,0.5038856,0.1367383,309.1030273,0.2273402,1.1093534,0.0803010,3.9937923,6.8049631,67.1484222,40.2732010
2490387,2.9400000,5.9400000,272.0000000,0.7935076,0.0586223,319.3601685,0.2050040,2.0691123,0.0803023,9.2054224,13.0421467,210.7119141,238.8023987
2490388,2.9400000,6.0000000,263.0000000,0.7792363,0.0575403,304.3647156,0.2558538,2.0689991,0.0803562,9.2076626,13.0452843,204.1381683,231.2028046
2490389,2.9400000,6.0600000,146.0000000,0.4859152,0.1665607,290.6324768,0.3981316,1.2862724,0.0803010,3.4075086,6.0547872,74.5301361,53.8307991
2490390,2.9400000,6.1200000,142.0000000,0.4713558,0.2266625,286.6015015,0.4564776,1.3454543,0.0803010,2.5745494,5.1119838,77.0081558,59.1623993
2490391,2.9400000,6.1800000,139.0000000,0.4659281,0.2264649,284.5179443,0.5154070,1.4047157,0.0803010,2.5880556,5.0846834,81.7209320,66.8843994
2490392,2.9400000,6.2400000,137.0000000,0.4530460,0.1991295,282.4104614,0.5854977,1.4640454,0.0430680,2.9523377,5.3469768,87.5025787,75.7835999
2490394,2.9400000,6.3600000,53.0000000,0.1949849,0.1377632,116.6878281,0.0861605,0.7179944,0.0515490,2.2057650,4.2173424,18.7505226,8.3484001
2490395,2.9400000,6.4200000,52.0000000,0.1930036,0.0951366,209.9639740,0.1414003,0.9549656,0.0452060,3.1761539,5.0490980,17.6619663,7.5167999
2490397,2.9400000,6.5400000,114.0000000,0.4149995,0.1522099,37.6201324,0.3042936,1.5999972,0.0403010,2.8804352,5.8533869,52.4867363,35.9928017
2490398,2.9400000,6.6000000,140.0000000,0.5120770,0.1170373,20.4948540,0.3480075,1.6919361,0.1003010,4.3358455,7.4149880,77.0656509,68.1228027
2490399,2.9400000,6.6600000,196.0000000,0.7141913,0.0903568,15.1808996,0.1447558,2.0734518,0.1603010,6.6531954,9.9662514,150.1388702,175.9608002
2490400,2.9400000,6.7200000,172.0000000,0.6736569,0.0857345,345.9495239,0.2073255,2.0742753,0.1458900,6.8082013,9.9367962,121.8119202,136.5191956
2490401,2.9400000,6.7800000,131.0000000,0.4755280,0.0848915,338.2296143,0.3407642,1.6942606,0.0858900,5.2538300,8.3899813,65.7081299,53.2655983
2490402,2.9400000,6.8400000,109.0000000,0.3995966,0.1161699,315.7021790,0.2993988,1.4437102,0.0258900,3.7435627,6.5745950,47.1806450,29.2464008
2490403,2.9400000,6.9000000,44.0000000,0.1339385,0.7161101,48.8609619,0.1788351,0.4546201,0.0000390,0.0663890,1.5330906,9.9877882,2.7000000
2490404,2.9400000,6.9600000,47.0000000,0.1457545,0.2957534,20.6228142,0.1442508,0.6248807,0.0600390,0.9437191,2.4885771,10.0811968,2.7684000
2490405,2.9400000,7.0200000,51.0000000,0.1697557,0.3047162,337.7671509,0.1691350,0.7282200,0.1200390,1.0020161,2.6458755,11.9420185,3.8484001
2490406,2.9400000,7.0800000,53.0000000,0.1701572,0.3347026,319.4313660,0.1899407,0.7100084,0.0894080,0.8902472,2.5275550,13.1726694,4.4028001
2490407,2.9400000,7.1400000,52.0000000,0.1692145,0.3484853,307.1735229,0.2271983,0.7309626,0.0294080,0.8424093,2.4701965,14.1276054,4.9428000
2555904,3.0000000,4.8000000,113.0000000,0.4047381,0.1550754,86.3488312,1.0198287,2.3716288,0.0072720,4.3768792,5.7269130,114.7525558,147.8484039
2555905,3.0000000,4.8600000,128.0000000,0.4682252,0.1405767,85.4576721,0.8605121,2.3117018,0.0324817,3.9261501,6.4695730,112.5555420,136.7460022
2555906,3.0000000,4.9200000,129.0000000,0.4732409,0.1533721,85.2361755,0.8262445,2.2517796,0.0244260,4.0160789,6.2269135,108.5105133,126.8208008
2555907,3.0000000,4.9800000,133.0000000,0.4838094,0.1624125,84.8807373,0.7703337,2.1918628,0.0727780,3.9397535,6.1183228,105.8757019,117.9359970
2555908,3.0000000,5.0400000,141.0000000,0.5063069,0.1646551,83.9560165,0.6992423,2.1319518,0.0727780,3.8485327,6.2161889,103.4144592,108.5795975
2555909,3.0000000,5.1000000,152.0000000,0.5420389,0.1350671,82.2432861,0.6168295,2.0720477,0.0402121,4.3661828,7.1014228,102.5467224,100.5624008
2555910,3.0000000,5.1600000,194.0000000,0.6739641,0.0915844,84.3519287,0.4884441,2.0121508,0.0226124,5.6733952,9.6164017,112.4895554,97.8264008
2555911,3.0000000,5.2200000,201.0000000,0.6976748,0.0922702,84.0936890,0.4208988,1.9522623,0.0683034,5.8035417,9.7476654,111.0645065,91.1808014
2555912,3.0000000,5.2800000,213.0000000,0.7159753,0.0842111,82.8332748,0.3492955,1.8923830,0.1265678,5.9963956,10.3364029,113.4258881,87.4008026
2555913,3.0000000,5.3400000,217.0000000,0.7320110,0.0545391,77.8800507,0.2774833,1.8325142,0.1270421,8.5346794,12.9870224,113.4187393,85.6404037
2555914,3.0000000,5.4000000,209.0000000,0.7324492,0.0688579,72.7445755,0.2157092,1.7726572,0.0851122,7.3289962,11.5615692,106.4425354,78.0983963
2555915,3.0000000,5.4600000,200.0000000,0.6754874,0.0819508,68.6655197,0.1905410,1.7128139,0.0727780,6.3982701,10.1774035,96.1773911,66.2544022
2555916,3.0000000,5.5200000,182.0000000,0.6215682,0.1080528,68.3856659,0.1602494,1.6529859,0.0869801,4.9270635,8.5021982,85.8895493,56.9808006
2555917,3.0000000,5.5800000,170.0000000,0.5791078,0.1321104,62.8673248,0.1405193,1.5931760,0.1044557,4.1043820,7.4219160,78.1038437,50.5943985
2555918,3.0000000,5.6400000,166.0000000,0.5609239,0.1506523,51.7547417,0.1070734,1.5333868,0.0742934,3.5863366,6.8402028,75.3569336,48.4091988
2555919,3.0000000,5.7000000,162.0000000,0.5496215,0.1488621,28.4069481,0.0738232,1.4736220,0.0767327,3.6550055,6.8115296,72.5134125,44.8848000
2555920,3.0000000,5.7600000,160.0000000,0.5415901,0.1484043,345.9355164,0.0678117,1.4138860,0.1113814,3.7106519,6.7720013,70.4839554,42.6240005
2555921,3.0000000,5.8200000,158.0000000,0.5357747,0.1472530,313.1762390,0.0977509,1.3541840,0.1403010,3.7809117,6.7618260,69.2676468,41.4935989
2555922,3.0000000,5.8800000,157.0000000,0.5338826,0.1168876,298.4980774,0.1451683,1.2945234,0.1403010,4.5798979,7.5760636,69.7847214,42.8400002
2555923,3.0000000,5.9400000,275.0000000,0.8282557,0.0554774,314.0069580,0.1436724,2.0186851,0.1403017,9.7191525,13.6971178,210.8949280,237.7619934
2555924,3.0000000,6.0000000,269.0000000,0.8122392,0.0545628,296.0070190,0.1994861,2.0185688,0.1403326,9.7089071,13.6772432,205.8364868,231.2891998
2555925,3.0000000,6.0600000,152.0000000,0.5118671,0.1320872,281.9002380,0.3357552,1.2777139,0.1403010,4.1576757,6.9783568,75.2158279,53.4707985
2555926,3.0000000,6.1200000,146.0000000,0.4963976,0.1641521,279.4120483,0.4026169,1.3373336,0.1403010,3.4684780,6.1644816,76.6733017,58.1184006
2555927,3.0000000,6.1800000,142.0000000,0.4800484,0.1709354,277.6200867,0.4806456,1.3969904,0.1030680,3.3154275,5.9406152,80.1639938,64.8504028
2555928,3.0000000,6.2400000,138.0000000,0.4658946,0.2310546,276.3312683,0.5578160,1.4566792,0.0430680,2.4908025,5.0337477,85.1470947,73.1808014
2555930,3.0000000,6.3600000,68.0000000,0.2440608,0.1239504,135.3874207,0.0673233,0.6990669,0.0515490,2.6820009,4.9742775,23.5119972,10.1736002
2555931,3.0000000,6.4200000,82.0000000,0.2983778,0.1072102,254.0878296,0.0904824,0.9727485,0.0452060,3.5107388,5.9138470,33.0817451,16.4267998
2555933,3.0000000,6.5400000,116.0000000,0.4247687,0.1429810,49.5655403,0.2284123,1.4198918,0.0403010,3.0794261,6.1100106,47.5851936,27.8064003
2555934,3.0000000,6.6000000,148.0000000,0.5398714,0.0770356,22.6950817,0.2560451,1.6327089,0.1003010,6.0337391,9.3843517,78.2453613,64.9403992
2555935,3.0000000,6.6600000,211.0000000,0.7670175,0.0708365,357.6446533,0.1083596,2.0135014,0.1603010,8.2556505,11.6648493,159.1779938,181.5048065
2555936,3.0000000,6.7200000,197.0000000,0.7594757,0.0634068,318.0502014,0.1970692,2.0143607,0.1458900,8.8483763,12.2685719,143.1306152,158.0724030
2555937,3.0000000,6.7800000,162.0000000,0.5837480,0.0763815,309.3382263,0.3230427,1.6388646,0.0858900,6.4434133,9.7999430,91.6995316,79.6643982
2555938,3.0000000,6.8400000,138.0000000,0.4992591,0.0825265,289.6703186,0.3833697,1.9356455,0.0258900,5.7061620,8.7190933,74.2724152,63.5471992
2555939,3.0000000,6.9000000,44.0000000,0.1339410,0.7160534,66.8253632,0.1465023,0.4078432,0.0000390,0.0663891,1.5331656,9.1888189,2.2140000
2555940,3.0000000,6.9600000,57.0000000,0.1925419,0.3321513,338.1083984,0.1130623,0.6401045,0.0600390,0.9416744,2.6989791,12.9912634,3.8088000
2555941,3.0000000,7.0200000,56.0000000,0.1836912,0.3591764,312.9494324,0.1186919,0.6041406,0.1200390,0.8337477,2.5351007,12.3574409,3.5748000
2555942,3.0000000,7.0800000,55.0000000,0.1796444,0.2773484,297.1119995,0.1588880,0.7799447,0.0894080,1.1533010,2.8529811,12.6363688,3.7728000
2555943,3.0000000,7.1400000,56.0000000,0.1846029,0.0878321,286.4440308,0.2502008,1.9954346,0.0294080,3.4063489,5.1392255,16.9296856,9.0324001
2621440,3.0600000,4.8000000,126.0000000,0.4624761,0.1742222,90.4895630,0.9910510,2.3697455,0.0103570,3.9363425,5.7756104,123.4221191,155.7144012
2621441,3.0600000,4.8600000,135.0000000,0.4971675,0.1478901,90.5851593,0.8752800,2.3097565,0.0517476,3.6435189,6.4996028,119.1258850,143.5859985
2621442,3.0600000,4.9200000,133.0000000,0.4908724,0.1569951,90.6155243,0.8385320,2.2497685,0.0675647,3.7425036,6.2682471,111.7069778,130.0068054
2621443,3.0600000,4.9800000,137.0000000,0.4977995,0.1695925,90.6727829,0.7816549,2.1897812,0.0969748,3.5666306,6.0733566,107.9691086,119.8835983
2621444,3.0600000,5.0400000,144.0000000,0.5273426,0.1298109,91.3886642,0.7084159,2.1297946,0.1149517,4.4754229,7.1448927,104.5730591,109.4148026
2621445,3.0600000,5.1000000,163.0000000,0.5942450,0.1300811,92.7306366,0.6144887,2.0698092,0.0747354,4.5106578,7.5767078,107.9063187,104.0615997
