Ref,x,y,Angular Step Depth,Connectivity,Point First Moment,Point Second Moment
2293793,2.76,6.78,0.52545124,118,74.323647,75.625198
2293794,2.76,6.84,0.46773535,103,57.004597,46.864799
2359297,2.82,4.86,1,9,2.3497367,0.77039999
2359298,2.82,4.92,2.0903344,30,8.122694,3.4956
2359299,2.82,4.98,2.1256659,27,5.0642443,1.4004
2359300,2.82,5.04,2.2048328,25,3.8127248,0.74519998
2359301,2.82,5.1,2.5,21,3.0328965,0.50400001
2359302,2.82,5.16,1,118,56.420395,34.981201
2359303,2.82,5.22,0.79516721,122,49.847183,26.8452
2359304,2.82,5.28,0.6256659,136,53.176067,27.306
2359305,2.82,5.34,0.5,131,52.394878,28.281601
2359306,2.82,5.4,0.40966552,106,44.387985,28.3608
2359308,2.82,5.52,1.3591069,46,12.634668,4.1076002
2359309,2.82,5.58,1.1542741,50,12.990975,4.0320001
2359310,2.82,5.64,1.0639396,51,13.457903,4.3955998
2359311,2.82,5.7,1.0150651,52,15.073368,5.6195998
2359312,2.82,5.76,0.9847728,51,16.526293,6.7859998
2359315,2.82,5.94,0.94228411,167,156.92601,205.452
2359316,2.82,6,0.32893834,167,152.02605,194.64481
2359322,2.82,6.36,0.87295908,48,15.017098,5.7347999
2359323,2.82,6.42,0.7337501,53,16.526417,6.2136002
2359325,2.82,6.54,1.0244733,113,63.434078,55.368
2359326,2.82,6.6,0.82061851,132,81.752289,81.882004
2359327,2.82,6.66,0.61578572,200,159.66379,189.73441
2359328,2.82,6.72,0.52545124,165,120.27106,137.5596
2359329,2.82,6.78,0.45500466,123,72.176659,69.706802
2359330,2.82,6.84,0.39978531,106,53.472172,40.41
2359331,2.82,6.9,1.0198879,44,13.092675,4.6440001
2359332,2.82,6.96,0.86392963,44,12.155351,4.158
2359333,2.82,7.02,0.72472066,45,12.319215,4.23
2359334,2.82,7.08,0.61022234,49,14.967509,5.8284001
2359335,2.82,7.14,0.51988792,48,15.81337,6.5303998
2424833,2.88,4.86,1,9,1.8741641,0.52560002
2424834,2.88,4.92,2.2577622,23,4.8429227,1.2492
2424835,2.88,4.98,2.3440418,22,3.8070009,0.7992
2424836,2.88,5.04,2.5,21,3.3650749,0.6336
2424837,2.88,5.1,2.9208331,19,3.365299,0.68400002
2424838,2.88,5.16,1,139,71.251221,47.826
2424839,2.88,5.22,0.70483279,140,65.221024,40.5648
2424840,2.88,5.28,0.5,156,67.635628,38.591999
2424841,2.88,5.34,0.3743341,153,64.255203,35.942402
2424842,2.88,5.4,0.29516724,105,42.493576,25.686001
2424844,2.88,5.52,0.42083314,89,36.102016,17.802
2424845,2.88,5.58,0.21600039,84,31.44108,14.1444
2424846,2.88,5.64,0.12566592,67,27.11664,13.392
2424847,2.88,5.7,0.70483279,87,34.22543,16.686001
2424848,2.88,5.76,0.3743341,106,40.616634,19.007999
2424849,2.88,5.82,0.14711688,116,44.251881,20.534401
2424850,2.88,5.88,0.098242387,128,55.503937,31.8276
2424851,2.88,5.94,0.06795004,253,197.8775,228.6936
2424852,2.88,6,0.047421038,250,196.52267,225.63361
2424853,2.88,6.06,0.015715813,136,70.138283,49.406399
2424854,2.88,6.12,0.0069955401,132,71.765724,53.456402
2424855,2.88,6.18,0,131,76.867683,60.962399
2424856,2.88,6.24,0,128,82.008728,69.501602
2424858,2.88,6.36,0.82408458,47,15.413654,6.3000002
2424859,2.88,6.42,0.65078259,51,16.883871,6.8112001
2424861,2.88,6.54,1.0244733,114,57.620609,44.247601
2424862,2.88,6.6,0.65111715,135,77.786865,72.604797
2424863,2.88,6.66,0.52545124,201,157.54086,185.562
2424864,2.88,6.72,0.43511674,169,120.60591,135.9864
2424865,2.88,6.78,0.36949295,122,65.437309,57.891602
2424866,2.88,6.84,0.28427261,105,47.372051,31.867201
2424867,2.88,6.9,1.0198879,44,11.30101,3.51
2424868,2.88,6.96,0.81505513,44,10.254073,3.0239999
2424869,2.88,7.02,0.64555383,48,11.86479,3.9275999
2424870,2.88,7.08,0.51988792,48,12.636165,4.4784002
2424871,2.88,7.14,0.3948631,50,14.797247,5.6016002
2490368,2.94,4.8,0.29516724,16,4.0480022,1.4579999
2490369,2.94,4.86,1,12,1.9087535,0.4104
2490370,2.94,4.92,0,67,40.407692,33.832802
2490371,2.94,4.98,0,61,28.288059,19.08
2490372,2.94,5.04,0,45,13.212873,5.1012001
2490373,2.94,5.1,0,41,12.532143,5.0219998
2490374,2.94,5.16,1,166,97.213074,77.864403
2490375,2.94,5.22,0.5,178,94.881409,70.811996
2490376,2.94,5.28,0.20483276,197,98.601631,67.460403
2490377,2.94,5.34,0.15595827,204,100.69051,67.082397
2490378,2.94,5.4,0.10513692,194,96.206047,65.646004
2490379,2.94,5.46,0,175,82.46701,51.714001
2490380,2.94,5.52,0,151,67.152809,38.854801
2490381,2.94,5.58,0,149,64.527229,35.5644
2490382,2.94,5.64,0,154,65.585999,35.265598
2490383,2.94,5.7,0,152,65.091141,35.521198
2490384,2.94,5.76,0,152,65.7911,36.763199
2490385,2.94,5.82,0,150,64.96701,37.206001
2490386,2.94,5.88,0,151,67.148422,40.273201
2490387,2.94,5.94,0,272,210.71191,238.8024
2490388,2.94,6,0,263,204.13817,231.2028
2490389,2.94,6.06,0,146,74.530136,53.830799
2490390,2.94,6.12,0,142,77.008156,59.162399
2490391,2.94,6.18,0,139,81.720932,66.884399
2490392,2.94,6.24,0,137,87.502579,75.7836
2490394,2.94,6.36,0.7337501,53,18.750523,8.3484001
2490395,2.94,6.42,0.52891737,52,17.661966,7.5167999
2490397,2.94,6.54,1.0244733,114,52.486736,35.992802
2490398,2.94,6.6,0.52545124,140,77.065651,68.122803
2490399,2.94,6.66,0.39978531,196,150.13887,175.9608
2490400,2.94,6.72,0.26874837,172,121.81192,136.5192
2490401,2.94,6.78,0.23134325,131,65.70813,53.265598
2490402,2.94,6.84,0.18361996,109,47.180645,29.246401
2490403,2.94,6.9,1.0198879,44,9.9877882,2.7
2490404,2.94,6.96,0.70929319,47,10.081197,2.7684
2490405,2.94,7.02,0.51988792,51,11.942019,3.8484001
2490406,2.94,7.08,0.31569624,53,13.172669,4.4028001
2490407,2.94,7.14,0.2627669,52,14.127605,4.9428
2555904,3,4.8,0,113,114.75256,147.8484
2555905,3,4.86,0,128,112.55554,136.746
2555906,3,4.92,0,129,108.51051,126.8208
2555907,3,4.98,0,133,105.8757,117.936
2555908,3,5.04,0,141,103.41446,108.5796
2555909,3,5.1,0,152,102.54672,100.5624
2555910,3,5.16,0,194,112.48956,97.826401
2555911,3,5.22,0,201,111.06451,91.180801
2555912,3,5.28,0,213,113.42589,87.400803
2555913,3,5.34,0,217,113.41874,85.640404
2555914,3,5.4,0,209,106.44254,78.098396
2555915,3,5.46,0,200,96.177391,66.254402
2555916,3,5.52,0,182,85.889549,56.980801
2555917,3,5.58,0,170,78.103844,50.594398
2555918,3,5.64,0,166,75.356934,48.409199
2555919,3,5.7,0,162,72.513412,44.8848
2555920,3,5.76,0,160,70.483955,42.624001
2555921,3,5.82,0,158,69.267647,41.493599
2555922,3,5.88,0,157,69.784721,42.84
2555923,3,5.94,0,275,210.89493,237.76199
2555924,3,6,0,269,205.83649,231.2892
2555925,3,6.06,0,152,75.215828,53.470798
2555926,3,6.12,0,146,76.673302,58.118401
2555927,3,6.18,0,142,80.163994,64.850403
2555928,3,6.24,0,138,85.147095,73.180801
2555930,3,6.36,0.32545957,68,23.511997,10.1736
2555931,3,6.42,0.18776277,82,33.081745,16.4268
2555933,3,6.54,0.52545124,116,47.585194,27.8064
2555934,3,6.6,0.18361996,148,78.245361,64.940399
2555935,3,6.66,0.13405427,211,159.17799,181.50481
2555936,3,6.72,0.10945919,197,143.13062,158.0724
2555937,3,6.78,0.091191292,162,91.699532,79.664398
2555938,3,6.84,0.084205948,138,74.272415,63.547199
2555939,3,6.9,1.0198879,44,9.1888189,2.214
2555940,3,6.96,0.31569624,57,12.991263,3.8088
2555941,3,7.02,0.17717107,56,12.357441,3.5748
2555942,3,7.08,0.11306123,55,12.636369,3.7728
2555943,3,7.14,0.094014309,56,16.929686,9.0324001
2621440,3.06,4.8,0,126,123.42212,155.7144
2621441,3.06,4.86,0,135,119.12589,143.586
2621442,3.06,4.92,0,133,111.70698,130.00681
2621443,3.06,4.98,0,137,107.96911,119.8836
2621444,3.06,5.04,0,144,104.57306,109.4148
2621445,3.06,5.1,0,163,107.90632,104.0616
2621446,3.06,5.16,0,196,112.91871,97.876801
2621447,3.06,5.22,0,202,111.43298,91.429199
2621448,3.06,5.28,0,215,112.88074,86.295601
2621449,3.06,5.34,0,221,116.50269,89.150398
2621450,3.06,5.4,0,212,107.81342,78.786003
2621451,3.06,5.46,0,198,92.168274,61.2612
2621452,3.06,5.52,0,185,84.347946,54.3564
2621453,3.06,5.58,0,174,79.031929,50.198399
2621454,3.06,5.64,0,171,76.452316,47.7756
2621455,3.06,5.7,0,163,72.201843,44.751598
2621456,3.06,5.76,0,159,69.62458,43.012798
2621457,3.06,5.82,0,159,70.238113,43.891201
2621458,3.06,5.88,0,160,71.774376,45.838799
2621459,3.06,5.94,0,280,215.36926,242.4528
2621460,3.06,6,0,274,211.61278,238.6152
2621461,3.06,6.06,0,157,79.167557,57.423599
2621462,3.06,6.12,0,154,82.307259,62.776798
2621463,3.06,6.18,0,154,87.595711,70.056
2621464,3.06,6.24,0,156,93.847595,78.361198
2621465,3.06,6.3,0,175,105.88042,89.204399
2621466,3.06,6.36,0,174,114.19157,101.142
2621467,3.06,6.42,0,167,115.3906,108.7488
2621468,3.06,6.48,0,171,115.80804,114.0156
2621469,3.06,6.54,0,196,134.23444,134.4384
2621470,3.06,6.6,0,222,168.01878,182.7576
2621471,3.06,6.66,0,271,239.28108,294.534
2621472,3.06,6.72,0,243,209.40192,257.8356
2621473,3.06,6.78,0,196,145.01468,167.6124
2621474,3.06,6.84,0,181,129.88219,155.4084
2621475,3.06,6.9,0,149,113.09644,151.8156
2621476,3.06,6.96,0,123,106.46548,157.3884
2621477,3.06,7.02,0,118,107.72862,166.6908
2621478,3.06,7.08,0,114,109.01398,174.8916
2621479,3.06,7.14,0,111,110.8424,182.83681
2686976,3.12,4.8,0.20483276,110,108.65584,138.60001
2686977,3.12,4.86,0,124,106.06522,127.9548
2686978,3.12,4.92,0,122,99.935432,116.2224
2686979,3.12,4.98,0,129,99.4422,109.3176
2686980,3.12,5.04,0,139,101.42722,105.5808
2686981,3.12,5.1,0,154,104.20065,100.5696
2686982,3.12,5.16,0,193,111.39222,96.480003
2686983,3.12,5.22,0,198,109.89239,91.634399
2686984,3.12,5.28,0,210,111.9034,87.4188
2686985,3.12,5.34,0,220,117.6115,90.705597
2686986,3.12,5.4,0,211,109.1473,80.603996
2686987,3.12,5.46,0,197,95.313133,66.1464
2686988,3.12,5.52,0,182,85.921181,56.358002
2686989,3.12,5.58,0,174,79.965019,49.892399
2686990,3.12,5.64,0,168,75.34964,45.352798
2686991,3.12,5.7,0,168,75.229645,44.996399
2686992,3.12,5.76,0,159,69.934227,41.428799
2686993,3.12,5.82,0,157,68.538383,40.633202
2686994,3.12,5.88,0,160,70.858131,43.1712
2686995,3.12,5.94,0,279,212.40259,238.3596
2686996,3.12,6,0,271,208.93512,236.4408
2686997,3.12,6.06,0,153,75.999374,54.2052
2686998,3.12,6.12,0,147,77.621994,59.094002
2686999,3.12,6.18,0,139,79.574089,65.163597
2687000,3.12,6.24,0,138,85.587196,73.889999
2687002,3.12,6.36,0.3743341,63,22.750835,10.656
2687003,3.12,6.42,0.17454042,75,31.067173,16.142401
2687005,3.12,6.54,0.47454879,110,41.037601,20.016001
2687006,3.12,6.6,0.17832227,144,74.147972,58.877998
2687007,3.12,6.66,0.098004214,214,162.38017,183.7332
2687008,3.12,6.72,0.061417114,196,139.93341,150.804
2687009,3.12,6.78,0.04015423,153,81.721283,65.9916
2687010,3.12,6.84,0.025911374,128,65.72747,52.880402
2687011,3.12,6.9,0.98011208,44,9.1888189,2.214
2687012,3.12,6.96,0.27463824,62,14.825343,4.6008
2687013,3.12,7.02,0.13474545,57,12.707298,3.6972001
2687014,3.12,7.08,0.083193205,56,13.259983,4.1508002
2687015,3.12,7.14,0.056440089,55,14.439462,4.8312001
2752513,3.18,4.86,0.5,11,1.9619758,0.44999999
2752518,3.18,5.16,0.6256659,147,86.42794,70.505997
2752519,3.18,5.22,0.12566592,159,83.378899,61.840801
2752520,3.18,5.28,0,178,89.008232,61.444801
2752521,3.18,5.34,0,186,93.848633,64.828796
2752522,3.18,5.4,0,173,84.712585,56.869202
2752524,3.18,5.52,0,141,65.170547,38.6208
2752525,3.18,5.58,0,137,61.414932,35.013599
2752526,3.18,5.64,0,124,52.049168,26.895599
2752527,3.18,5.7,0,145,64.088875,36.0396
2752528,3.18,5.76,0,144,63.035362,35.5896
2752529,3.18,5.82,0,144,63.226582,36.882
2752530,3.18,5.88,0,146,65.394547,39.934799
2752531,3.18,5.94,0,268,207.10376,236.0556
2752532,3.18,6,0,258,199.86188,229.8168
2752533,3.18,6.06,0,138,67.505943,47.214001
2752534,3.18,6.12,0,132,68.44828,50.9832
2752535,3.18,6.18,0,129,72.652161,57.798
2752536,3.18,6.24,0,125,77.525078,65.584801
2752538,3.18,6.36,0.67591542,48,19.284849,10.5588
2752539,3.18,6.42,0.46302885,45,18.680527,10.5876
2752541,3.18,6.54,0.97454882,105,40.342155,20.4048
2752542,3.18,6.6,0.47454879,139,72.032425,57.135601
2752543,3.18,6.66,0.34888285,206,159.36932,182.826
2752544,3.18,6.72,0.26971602,177,124.96493,136.15919
2752545,3.18,6.78,0.17832227,119,51.860523,33.645599
2752546,3.18,6.84,0.15066057,102,40.2463,22.0788
2752547,3.18,6.9,0.98011208,44,9.9877882,2.7
2752548,3.18,6.96,0.68494487,47,10.081197,2.7684
2752549,3.18,7.02,0.479471,56,14.226022,5.0148001
2752550,3.18,7.08,0.27463824,54,13.688809,4.6691999
2752551,3.18,7.14,0.22170888,53,14.745343,5.3243999
2818049,3.24,4.86,0.5,10,2.1801052,0.61919999
2818050,3.24,4.92,2.2816241,28,8.8704453,4.3415999
2818051,3.24,4.98,2.3834279,32,11.541598,6.7788
2818052,3.24,5.04,2.4864569,28,7.6901569,3.2579999
2818053,3.24,5.1,2.6256659,29,8.1196146,3.0348001
2818054,3.24,5.16,0.6256659,123,62.425694,41.414398
2818055,3.24,5.22,0.3304987,124,55.785172,33.447601
2818056,3.24,5.28,0.12566592,133,55.347359,30.1644
2818057,3.24,5.34,0,130,54.407742,30.618
2818058,3.24,5.4,0,95,36.657608,19.728001
2818060,3.24,5.52,0.53533143,81,33.561611,17.013599
2818061,3.24,5.58,0.19716302,75,28.421782,13.1256
2818062,3.24,5.64,0.023567738,65,27.061142,13.7448
2818063,3.24,5.7,0.73745137,80,31.04808,14.886
2818064,3.24,5.76,0.33921894,100,38.508015,18.5256
2818065,3.24,5.82,0.13920897,112,44.093094,21.9312
2818066,3.24,5.88,0.048874505,125,53.834938,30.4452
2818067,3.24,5.94,0,255,198.02785,229.6548
2818068,3.24,6,0,253,198.15352,230.5224
2818069,3.24,6.06,0,134,68.93354,48.276001
2818070,3.24,6.12,0,129,69.475197,51.411598
2818071,3.24,6.18,0,128,74.836723,59.7528
2818072,3.24,6.24,0,125,79.490059,67.035599
2818074,3.24,6.36,0.7662499,40,16.724657,9.7812004
2818075,3.24,6.42,0.59674853,37,18.477621,11.9196
2818077,3.24,6.54,0.97454882,100,40.635769,22.759199
2818078,3.24,6.6,0.60021472,131,66.157837,51.209999
2818079,3.24,6.66,0.47454879,210,162.91133,184.42439
2818080,3.24,6.72,0.38421431,174,125.34366,137.22479
2818081,3.24,6.78,0.31859052,116,53.840672,38.862
2818082,3.24,6.84,0.26971602,97,37.774487,20.177999
2818083,3.24,6.9,0.98011208,44,11.30101,3.51
2818084,3.24,6.96,0.77527934,44,10.254073,3.0239999
2818085,3.24,7.02,0.60577804,48,11.86479,3.9275999
2818086,3.24,7.08,0.479471,54,15.945425,6.4295998
2818087,3.24,7.14,0.35380509,51,15.481353,6.0696001
2883585,3.3,4.86,0.5,8,2.1600001,0.73439997
2883586,3.3,4.92,2.2160003,25,5.8421817,2.1131999
2883587,3.3,4.98,2.3304987,33,10.887729,6.1451998
2883588,3.3,5.04,2.4561646,29,7.1454053,2.8908
2883589,3.3,5.1,2.6256659,29,6.9346266,2.286
2883590,3.3,5.16,0.6256659,101,47.394203,28.076401
2883591,3.3,5.22,0.42083314,96,39.746189,21.2868
2883592,3.3,5.28,0.25133184,113,45.989361,24.688801
2883593,3.3,5.34,0.12566592,119,51.428299,29.466
2883594,3.3,5.4,0,85,35.636452,20.916
2883602,3.3,5.88,1.5577159,22,5.3924809,1.8072
2883603,3.3,5.94,0.84404176,172,157.75993,206.946
2883604,3.3,6,0.34404173,168,153.40253,202.3416
2883605,3.3,6.06,0.13920897,36,17.402594,12.9456
2883610,3.3,6.36,0.97108269,36,16.997387,10.9368
2883613,3.3,6.54,0.97454882,98,42.528316,25.5312
2883614,3.3,6.6,0.76971602,123,64.893852,54.306
2883615,3.3,6.66,0.56488323,211,166.1524,187.63921
2883616,3.3,6.72,0.47454879,176,127.48552,139.41721
2883617,3.3,6.78,0.40410221,113,57.570312,47.484001
2883618,3.3,6.84,0.34888285,97,41.853832,25.2108
2883619,3.3,6.9,0.98011208,44,13.092675,4.6440001
2883620,3.3,6.96,0.82415384,44,12.155351,4.158
2883621,3.3,7.02,0.68494487,45,12.319215,4.23
2883622,3.3,7.08,0.57044655,49,15.013805,5.8895998
2883623,3.3,7.14,0.479471,53,19.078573,8.7804003
2949122,3.36,4.92,2.1256659,28,7.037652,2.7612
2949123,3.36,4.98,2.2513318,29,6.8157191,2.7828
2949124,3.36,5.04,2.4208331,34,9.5679398,4.4892001
2949125,3.36,5.1,2.6256659,29,6.1368194,1.7532001
2949126,3.36,5.16,0.6256659,89,42.074669,24.598801
2949127,3.36,5.22,0.46970767,85,37.393665,20.9772
2949128,3.36,5.28,0.3304987,106,45.776115,26.3232
2949129,3.36,5.34,0.21600039,111,50.169422,29.872801
2949130,3.36,5.4,0.12566592,78,35.859226,22.438801
2949138,3.36,5.88,1.2631344,29,7.9723134,3.0023999
2949139,3.36,5.94,0.84404176,165,156.38477,210.60719
2949140,3.36,6,0.5488745,159,151.09088,205.75079
2949141,3.36,6.06,0.34404173,32,9.5949621,3.9384
2949146,3.36,6.36,0.97108269,35,18.442493,12.9024
2949147,3.36,6.42,0.72884476,9,1.4900438,0.3348
2949149,3.36,6.54,0.97454882,96,45.545723,29.6856
2949150,3.36,6.6,0.81859052,109,62.542828,58.2948
2949151,3.36,6.66,0.67938155,219,173.63139,195.00481
2949152,3.36,6.72,0.54499537,172,124.45335,135.72
2949153,3.36,6.78,0.47454879,109,60.116852,52.9884
2949154,3.36,6.84,0.41683289,94,44.290985,28.6992
3014658,3.42,4.92,1.9999999,24,4.8434768,1.4184
3014659,3.42,4.98,2.1256659,29,6.2985806,2.0880001
3014660,3.42,5.04,2.3304987,37,10.406647,4.6223998
3014661,3.42,5.1,2.6256659,32,6.746912,1.8072
3014664,3.42,5.28,0.38342804,98,47.377975,29.746799
3014665,3.42,5.34,0.28162417,93,44.966541,28.717199
3014674,3.42,5.88,1.139209,24,7.3627887,3.1212001
3014675,3.42,5.94,0.84404176,163,156.51613,215.4924
3014676,3.42,6,0.63920897,157,151.69261,211.4136
3014677,3.42,6.06,0.46970767,26,8.009593,3.402
3014682,3.42,6.36,0.97108269,35,20.354422,15.1992
3014683,3.42,6.42,0.7662499,16,6.961987,4.7448001
3014685,3.42,6.54,0.97454882,91,47.932869,34.304401
3014686,3.42,6.6,0.84888291,106,68.468895,68.284798
3014687,3.42,6.66,0.73231089,232,181.47604,201.20039
3014688,3.42,6.72,0.60021472,155,107.63706,118.5588
3014689,3.42,6.78,0.53226465,103,64.018936,60.620399
3014690,3.42,6.84,0.47454879,94,49.956497,35.848801
3080194,3.48,4.92,2.2160003,19,3.365299,0.68400002
3080195,3.48,4.98,1.9208331,22,3.7457952,0.792
3080196,3.48,5.04,2.1256659,43,12.843952,5.3604002
3080197,3.48,5.1,2.6256659,34,7.0547376,1.7208
3080200,3.48,5.28,0.6256659,82,43.694462,31.4856
3080201,3.48,5.34,0.3304987,99,49.888744,33.102001
3080210,3.48,5.88,1.8440418,67,40.029388,33.411598
3080211,3.48,5.94,0.84404176,168,159.42017,222.606
3080212,3.48,6,0.68808347,168,160.23334,223.7184
3080213,3.48,6.06,1.5321252,69,42.770443,36.737999
3080221,3.48,6.54,1.9745488,122,78.366531,64.879204
3080222,3.48,6.6,1.9745488,125,80.577393,68.8284
3080223,3.48,6.66,0.76971602,242,184.22566,204.4044
3080224,3.48,6.72,1.5648832,121,73.63237,59.594398
3080225,3.48,6.78,1.5648832,122,75.397888,61.088402
3080226,3.48,6.84,1.5648832,125,81.012627,67.802399
3145733,3.54,5.1,1.7816241,66,17.444613,5.6483998
3145736,3.54,5.28,0.6256659,112,55.256294,38.080799
3145737,3.54,5.34,0.3679038,106,54.086441,37.274399
3145746,3.54,5.88,1.3440417,68,35.220943,26.542801
3145747,3.54,5.94,0.84404176,168,160.63332,229.6548
3145748,3.54,6,0.7183758,169,161.81413,231.01199
3145749,3.54,6.06,1.0321252,73,41.078201,33.170399
3145757,3.54,6.54,1.6793816,122,72.282471,56.5308
3145758,3.54,6.6,1.4041022,130,75.830124,60.656399
3145759,3.54,6.66,0.89726543,228,176.87074,201.5352
3145760,3.54,6.72,0.71678668,169,104.84882,93.308403
3145761,3.54,6.78,1.269716,124,70.010391,53.294399
3145762,3.54,6.84,1.3600504,125,74.780403,59.1912
3211267,3.6,4.98,1.520529,47,14.411889,5.4432001
3211268,3.6,5.04,1.4697077,53,14.595661,5.1192002
3211269,3.6,5.1,1.4208331,65,16.569178,5.2272
3211270,3.6,5.16,1.3304987,66,24.162453,15.8292
3211271,3.6,5.22,1.1256659,74,36.476002,33.015598
3211272,3.6,5.28,0.6256659,108,53.343639,39.060001
3211273,3.6,5.34,0.42083317,109,55.336899,40.341599
3211274,3.6,5.4,1.2160003,49,15.306518,5.8751998
3211282,3.6,5.88,1.139209,67,28.653027,17.344801
3211283,3.6,5.94,0.84404176,166,160.87616,237.04201
3211284,3.6,6,0.73890483,171,164.22438,239.64481
3211285,3.6,6.06,0.82729244,76,39.139988,29.393999
3211293,3.6,6.54,1.4745488,125,67.781471,49.428001
3211294,3.6,6.6,1.2312517,137,72.460411,52.848
3211295,3.6,6.66,0.97454876,219,171.85442,202.98599
3211296,3.6,6.72,0.74614829,182,124.97633,128.2428
3211297,3.6,6.78,0.86440706,129,66.175415,46.659599
3211298,3.6,6.84,1.1638573,126,69.456543,51.573601
3276803,3.66,4.98,1.3834281,49,13.846831,4.8959999
3276804,3.66,5.04,1.3304987,54,13.604468,4.3632002
3276805,3.66,5.1,1.2513318,61,14.778091,4.5647998
3276806,3.66,5.16,1.1256659,69,22.061401,12.4776
3276807,3.66,5.22,0.92083311,80,36.667404,31.082399
3276808,3.66,5.28,0.6256659,104,51.725643,40.1436
3276809,3.66,5.34,0.46970767,107,56.269169,43.916401
3276810,3.66,5.4,0.71600044,48,13.353399,4.6620002
3276818,3.66,5.88,1.0488745,63,23.172497,11.646
3276819,3.66,5.94,0.84404176,168,162.94591,246.0564
3276820,3.66,6,0.75370729,171,165.1266,247.8564
3276821,3.66,6.06,0.73695797,81,39.197311,27.1152
3276829,3.66,6.54,1.3185905,128,63.788418,42.663601
3276830,3.66,6.6,1.1643343,143,72.766029,50.3964
3276831,3.66,6.66,0.97454876,211,165.99829,203.75999
3276832,3.66,6.72,0.76971602,188,137.7188,163.2924
3276833,3.66,6.78,0.70829892,136,66.115944,44.146801
3276834,3.66,6.84,0.89973855,130,66.381454,45.820801
3342339,3.72,4.98,1.2816241,51,15.214015,6.0047998
3342340,3.72,5.04,1.2160003,53,12.96938,4.0391998
3342341,3.72,5.1,1.1256659,62,14.908447,4.5432
3342342,3.72,5.16,1,66,16.856138,5.994
3342343,3.72,5.22,0.8304987,90,40.537987,31.5252
3342344,3.72,5.28,0.6256659,104,53.347095,43.7868
3342345,3.72,5.34,0.5,103,56.632458,47.271599
3342346,3.72,5.4,0.38342804,51,14.958912,5.7887998
3342354,3.72,5.88,1,58,18.588772,7.6968002
3342355,3.72,5.94,0.84404176,173,166.95558,257.06879
3342356,3.72,6,0.76487488,177,169.02168,258.50519
3342357,3.72,6.06,0.68808347,85,39.000565,25.002001
3342365,3.72,6.54,1.2397394,131,62.793659,40.222801
3342366,3.72,6.6,1.1002147,149,73.756813,49.381199
3342367,3.72,6.66,0.97454876,209,164.03636,207.8748
3342368,3.72,6.72,0.80602539,185,134.3428,163.8756
3342369,3.72,6.78,0.73231089,140,65.713394,41.9184
3342370,3.72,6.84,0.83335865,133,64.416435,42.029999
3407875,3.78,4.98,1.1961124,48,13.584202,4.7951999
3407876,3.78,5.04,1.1256659,57,16.37615,6.2964001
3407877,3.78,5.1,1.0353315,61,15.583506,5.1083999
3407878,3.78,5.16,0.92083311,67,16.976419,5.7096
3407879,3.78,5.22,0.7816242,95,42.492706,31.478399
3407880,3.78,5.28,0.6256659,104,56.546001,48.902401
3407881,3.78,5.34,0.52052903,101,58.586956,51.588001
3407882,3.78,5.4,0.42083317,55,18.50676,8.4960003
3407890,3.78,5.88,0.96970767,49,15.775646,6.9084001
3407891,3.78,5.94,0.84404176,181,171.29559,268.8768
3407892,3.78,6,0.77359515,187,174.56868,270.8064
3407893,3.78,6.06,0.70483279,70,25.025896,11.6208
3407901,3.78,6.54,1.1917422,134,62.001289,37.8144
3407902,3.78,6.6,1.0796857,151,73.72831,48.884399
3407903,3.78,6.66,0.97454876,206,162.15433,212.9364
3407904,3.78,6.72,0.84888285,184,133.22906,168.1308
3407905,3.78,6.78,0.75251424,146,67.757111,42.515999
3407906,3.78,6.84,0.70294929,138,64.120323,39.312
3473411,3.84,4.98,1.1256659,45,13.126256,4.4819999
3473412,3.84,5.04,1.0552193,48,13.081547,4.3667998
3473413,3.84,5.1,0.96970761,52,13.73469,4.6079998
3473414,3.84,5.16,0.86790377,71,20.906469,8.4203997
3473415,3.84,5.22,0.75133181,106,46.943333,32.626801
3473416,3.84,5.28,0.6256659,99,58.50671,53.801998
3473417,3.84,5.34,0.53533143,93,58.079941,54.1404
3473418,3.84,5.4,0.44849485,58,24.178011,14.3136
3473426,3.84,5.88,1.8440418,78,32.693886,18.406799
3473427,3.84,5.94,0.84404176,194,178.07013,282.96719
3473428,3.84,6,0.78059071,197,179.86813,284.05441
3473429,3.84,6.06,1.5488746,79,32.696518,18.4608
3473437,3.84,6.54,1.1688175,138,62.774578,37.501202
3473438,3.84,6.6,1.0648832,151,71.10009,45.990002
3473439,3.84,6.66,0.97454876,205,161.92668,219.85201
3473440,3.84,6.72,0.86941189,183,131.25154,170.0136
3473441,3.84,6.78,0.76971602,151,69.987595,44.049599
3473442,3.84,6.84,0.72321695,140,62.384739,35.8344
3538947,3.9,4.98,1.6256659,64,28.759577,17.658001
3538948,3.9,5.04,1.6256659,65,26.686701,15.6312
3538949,3.9,5.1,1.6256659,65,23.806023,12.4596
3538950,3.9,5.16,1.2160003,80,34.413742,22.942801
3538951,3.9,5.22,0.73080283,127,55.261505,36.867599
3538952,3.9,5.28,1.8359396,64,19.806309,8.6436005
3538953,3.9,5.34,1.8359396,56,16.131954,5.8140001
3538954,3.9,5.4,1.8359396,51,16.22438,6.4692001
3538956,3.9,5.52,2.0862796,43,14.248824,6.1704001
3538957,3.9,5.58,2.1392088,50,16.520012,7.1820002
3538958,3.9,5.64,2.0715964,45,13.946855,5.8428001
3538959,3.9,5.7,2.0362649,36,10.337334,3.96
