Ref,x,y,Connectivity,Point First Moment,Point Second Moment,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
3538964,3.9,6,203,184.53194,298.05121,1.7934382,5.4230886,0.65057343,0.85949326,2.5281501,1866,2.1990082
3538965,3.9,6.06,116,47.786472,26.7192,2.0821805,4.366046,0.52376676,0.83669013,2.8981233,1866,2.1953902
3538966,3.9,6.12,90,39.753498,24.138,2.0902963,3.9762805,0.47700909,0.8272242,3.0841823,1866,2.287962
3538968,3.9,6.24,39,12.274891,5.2128,1.8952208,3.7477696,0.44959608,0.82134277,3.2112601,1866,2.5117667
3538969,3.9,6.3,54,19.181452,8.8739996,1.922967,4.0449624,0.48524845,0.8289417,3.0487936,1866,2.4008188
3538970,3.9,6.36,59,22.130192,10.674,1.9319477,4.0523863,0.48613903,0.829126,3.0450401,1866,2.3914769
3538971,3.9,6.42,49,17.643322,8.1647997,1.9042221,4.0155373,0.48171845,0.82820857,3.063807,1866,2.4242795
3538973,3.9,6.54,140,63.833054,38.6712,2.018254,4.3172631,0.51791459,0.83554125,2.9195712,1866,2.2574728
3538974,3.9,6.6,155,72.394234,47.1492,2.0363991,4.3525209,0.52214426,0.83637255,2.9040215,1866,2.2355425
3538975,3.9,6.66,207,164.18852,229.52161,1.7495743,5.4479389,0.65355456,0.8599875,2.5211797,1866,2.2320278
3538976,3.9,6.72,183,130.72443,175.01041,1.7248509,5.4003501,0.64784569,0.85903955,2.5345845,1866,2.2601125
3538977,3.9,6.78,158,74.271469,47.6856,2.0125294,4.6849961,0.56202918,0.84397191,2.7689009,1866,2.1730306
3538978,3.9,6.84,149,68.387962,40.438801,2.0006127,4.6455674,0.55729914,0.84309238,2.7839143,1866,2.1908534
3604483,3.96,4.98,82,52.347973,52.3368,1.9377687,4.385869,0.5261448,0.83715415,2.8895442,1866,2.3005929
3604484,3.96,5.04,88,51.021748,47.923199,1.9333901,4.4877472,0.5383665,0.83951455,2.8466487,1866,2.2800241
3604485,3.96,5.1,88,44.009792,36.172798,1.9307411,4.4812417,0.53758603,0.83936501,2.8493297,1866,2.2836416
3604486,3.96,5.16,114,53.996071,37.911598,2.0384464,4.5822124,0.54969889,0.84166729,2.8085792,1866,2.1830468
3604487,3.96,5.22,135,67.60601,48.920399,2.0427063,4.6525593,0.55813795,0.84324878,2.7812333,1866,2.1643109
3604488,3.96,5.28,90,30.96847,15.1416,2.054879,3.9198077,0.47023439,0.82579505,3.1142092,1866,2.3327067
3604489,3.96,5.34,72,22.572966,9.6120005,2.0194426,3.8649168,0.46364948,0.82439089,3.1442358,1866,2.3761537
3604490,3.96,5.4,58,16.429737,5.9400001,2.1286111,3.3746293,0.40483281,0.81112403,3.4557641,1866,2.4539409
3604492,3.96,5.52,78,41.367199,31.906799,1.9292608,4.3016429,0.51604068,0.83517134,2.9265416,1866,2.3281622
3604493,3.96,5.58,84,37.874912,24.343201,1.9399666,4.362349,0.52332324,0.8366034,2.8997319,1866,2.3044567
3604494,3.96,5.64,85,34.933372,19.728001,1.9422034,4.3672795,0.52391475,0.83671904,2.8975871,1866,2.301446
3604495,3.96,5.7,68,22.813059,9.9432001,2.0093093,3.8620195,0.46330193,0.82431638,3.1458445,1866,2.3850918
3604497,3.96,5.82,106,43.436874,24.4512,1.9767056,4.4008546,0.52794254,0.83750397,2.8831098,1866,2.2656941
3604498,3.96,5.88,141,62.124504,36.5364,2.0321965,4.5876527,0.5503515,0.84179026,2.8064344,1866,2.179425
3604499,3.96,5.94,241,216.2717,334.86121,1.7810556,6.0921569,0.73083729,0.87224925,2.3603218,1866,2.0984666
3604500,3.96,6,243,217.0006,335.4552,1.7834952,6.0945592,0.73112547,0.87229311,2.3597856,1866,2.0960641
3604501,3.96,6.06,155,73.801186,47.246399,1.9846306,4.9395342,0.59256446,0.84951973,2.677748,1866,2.1436582
3604502,3.96,6.12,123,55.788185,35.3232,2.007632,4.5619249,0.54726511,0.8412078,2.816622,1866,2.2043028
3604504,3.96,6.24,67,21.739334,8.9748001,1.9414295,4.0802011,0.48947579,0.82981431,3.0310991,1866,2.3761716
3604505,3.96,6.3,85,36.072742,22.075199,1.9442238,4.3402982,0.52067798,0.83608496,2.9093833,1866,2.3064318
3604506,3.96,6.36,92,44.241169,30.959999,1.956295,4.3586583,0.52288049,0.83651674,2.9013405,1866,2.2922082
3604507,3.96,6.42,99,54.643677,42.721199,1.961354,4.3996019,0.52779227,0.83747476,2.883646,1866,2.2781875
3604509,3.96,6.54,150,68.229446,42.397202,2.0331609,4.3512955,0.52199727,0.83634377,2.9045577,1866,2.2379158
3604510,3.96,6.6,165,77.044052,50.641201,2.0197937,4.6963849,0.56339538,0.84422493,2.7646112,1866,2.1650429
3604511,3.96,6.66,220,173.41245,244.3284,1.7471319,5.7520661,0.6900388,0.86590379,2.4407506,1866,2.1790001
3604512,3.96,6.72,198,141.66025,187.326,1.7247541,5.7074599,0.68468767,0.86505091,2.4520106,1866,2.2044694
3604513,3.96,6.78,174,87.8992,61.181999,2.0250506,4.7352333,0.56805587,0.84508455,2.750134,1866,2.152638
3604514,3.96,6.84,170,89.10125,63.673199,2.0164568,4.7969589,0.57546067,0.84643948,2.7276139,1866,2.1459646
3670019,4.02,4.98,99,73.926842,83.944801,1.9506524,4.525857,0.54293829,0.84038711,2.8310993,1866,2.2571723
3670020,4.02,5.04,102,70.863541,77.2416,1.9542301,4.5245323,0.54277933,0.84035683,2.8316355,1866,2.2545295
3670021,4.02,5.1,111,70.02951,71.240402,1.9675225,4.5458241,0.54533362,0.84084201,2.8230562,1866,2.2389457
3670022,4.02,5.16,135,82.751831,78.1092,1.9110194,5.032824,0.60375589,0.8514992,2.6466489,1866,2.1827352
3670023,4.02,5.22,153,96.707382,89.380798,1.8820306,5.3094478,0.63694066,0.85721123,2.560858,1866,2.1563706
3670024,4.02,5.28,127,69.066811,58.507198,2.0027449,4.4799428,0.53743023,0.83933514,2.8498659,1866,2.2264481
3670025,4.02,5.34,121,63.602676,51.364799,1.9941635,4.4631252,0.53541273,0.83894783,2.8568366,1866,2.2370913
3670026,4.02,5.4,115,58.758091,45.442799,1.9864564,4.4528384,0.53417867,0.83871037,2.8611259,1866,2.2455413
3670027,4.02,5.46,117,57.405609,42.119999,1.9867538,4.4438763,0.53310359,0.83850312,2.8648794,1866,2.2474999
3670028,4.02,5.52,113,54.832573,38.4048,1.9824876,4.4374971,0.53233826,0.83835542,2.8675604,1866,2.2523379
3670029,4.02,5.58,109,52.243919,35.226002,1.9722495,4.4071293,0.52869529,0.83765012,2.880429,1866,2.2678235
3670030,4.02,5.64,108,50.611183,32.864399,1.9710045,4.4058728,0.52854455,0.83762085,2.8809652,1866,2.2690997
3670031,4.02,5.7,118,52.505367,31.823999,1.9842527,4.4235268,0.53066236,0.83803141,2.8734584,1866,2.2545087
3670032,4.02,5.76,127,54.092197,31.2624,1.9956725,4.4400468,0.53264415,0.83841449,2.866488,1866,2.2417531
3670033,4.02,5.82,133,55.788948,31.445999,2.0069451,4.4695783,0.53618687,0.83909655,2.8541555,1866,2.2258492
3670034,4.02,5.88,160,73.355659,44.6796,1.9917837,4.936379,0.59218597,0.84945226,2.6788204,1866,2.1382382
3670035,4.02,5.94,244,219.13269,348.72479,1.7849001,6.0945592,0.73112547,0.87229311,2.3597856,1866,2.0948818
3670036,4.02,6,245,219.15755,348.68521,1.7859129,6.0969634,0.7314139,0.87233698,2.3592494,1866,2.0936832
3670037,4.02,6.06,158,72.544037,44.7948,1.9884306,4.9426932,0.59294349,0.8495872,2.6766756,1866,2.1399045
3670038,4.02,6.12,134,55.677898,31.77,2.0083706,4.468286,0.5360319,0.8390668,2.8546917,1866,2.2250798
3670039,4.02,6.18,126,53.756062,32.515202,1.9971465,4.4464331,0.53341031,0.83856225,2.863807,1866,2.2389388
3670040,4.02,6.24,113,51.382336,33.782398,1.9789134,4.4159436,0.52975267,0.83785522,2.8766756,1866,2.2604406
3670041,4.02,6.3,105,50.678024,36.09,1.9678444,4.4008546,0.52794254,0.83750397,2.8831098,1866,2.272779
3670042,4.02,6.36,103,52.111271,39.3624,1.9652761,4.3983502,0.52764207,0.83744556,2.8841822,1866,2.2754087
3670043,4.02,6.42,112,57.794712,44.838001,1.9779744,4.4159436,0.52975267,0.83785522,2.8766756,1866,2.2611573
3670044,4.02,6.48,163,83.219475,61.711201,2.0522492,4.6026807,0.55215436,0.84212929,2.8005362,1866,2.1605535
3670045,4.02,6.54,213,118.92471,94.035599,2.0490434,5.0197473,0.60218716,0.85122341,2.6509383,1866,2.0772989
3670046,4.02,6.6,216,125.51216,105.534,2.051851,5.0230103,0.60257858,0.85129225,2.6498659,1866,2.0745225
3670047,4.02,6.66,260,218.5446,303.29639,1.7235805,6.2121391,0.74523079,0.87442482,2.3340483,1866,2.1268156
3670048,4.02,6.72,230,182.50539,245.63161,1.6944293,6.1356897,0.73605967,0.87304229,2.3506703,1866,2.1621234
3670049,4.02,6.78,206,130.53517,121.1976,2.041678,5.0148611,0.601601,0.85112017,2.6525469,1866,2.0838881
3670050,4.02,6.84,198,127.33382,119.2248,2.0361686,4.9777141,0.59714466,0.85033321,2.6648793,1866,2.095057
3735555,4.08,4.98,100,76.944107,88.070396,1.9497166,4.5086937,0.54087931,0.83999479,2.8380697,1866,2.2617941
3735556,4.08,5.04,105,74.020172,80.524803,1.9586787,4.5311646,0.54357499,0.84050816,2.8289545,1866,2.2494106
3735557,4.08,5.1,116,74.149506,74.818802,1.9748082,4.5592337,0.54694223,0.84114671,2.8176944,1866,2.2300696
3735558,4.08,5.16,136,84.203186,79.848,1.9134514,5.021378,0.60238278,0.8512578,2.6504021,1866,2.1827583
3735559,4.08,5.22,147,89.286339,81.082802,1.8837347,5.2357054,0.62809426,0.85571074,2.5828419,1866,2.1673393
3735560,4.08,5.28,132,73.529709,63.428398,2.008177,4.4851427,0.53805405,0.83945471,2.8477211,1866,2.2210786
3735561,4.08,5.34,124,68.009377,56.707199,1.9986007,4.4721651,0.53649718,0.83915615,2.8530831,1866,2.2314956
3735562,4.08,5.4,117,61.869617,49.212002,1.9884423,4.4528384,0.53417867,0.83871037,2.8611259,1866,2.2440007
3735563,4.08,5.46,110,58.140869,44.3988,1.9766517,4.4273281,0.53111839,0.83811969,2.8718498,1866,2.2593887
3735564,4.08,5.52,109,55.991493,41.5872,1.9751413,4.4247932,0.53081429,0.8380608,2.8729222,1866,2.2611887
3735565,4.08,5.58,111,55.14854,38.656799,1.9776425,4.4273281,0.53111839,0.83811969,2.8718498,1866,2.2586203
3735566,4.08,5.64,115,55.325577,36.637199,1.9818183,4.4247932,0.53081429,0.8380608,2.8729222,1866,2.2560196
3735567,4.08,5.7,121,56.642635,35.9244,1.9871424,4.4247932,0.53081429,0.8380608,2.8729222,1866,2.2520306
3735568,4.08,5.76,132,58.307648,34.9632,2.0005159,4.4438763,0.53310359,0.83850312,2.8648794,1866,2.2372487
3735569,4.08,5.82,137,59.942921,35.118,2.0084698,4.4618368,0.53525817,0.83891809,2.8573728,1866,2.2267787
3735570,4.08,5.88,165,78.540062,49.6656,1.997005,4.9506092,0.59389311,0.84975618,2.6739945,1866,2.1313322
3735571,4.08,5.94,250,229.06543,370.5372,1.7905349,6.1114283,0.73314917,0.87260079,2.3560321,1866,2.0877202
3735572,4.08,6,253,229.77292,370.7316,1.7934923,6.1186867,0.73401988,0.872733,2.3544235,1866,2.0842011
3735573,4.08,6.06,169,82.75248,54.514801,2.0001066,4.9713097,0.59637642,0.85019708,2.6670241,1866,2.1250577
3735574,4.08,6.12,141,62.74395,38.4408,2.017508,4.490355,0.53867936,0.8395744,2.8455765,1866,2.2128704
3735575,4.08,6.18,132,60.220112,39.052799,2.0025854,4.4528384,0.53417867,0.83871037,2.8611259,1866,2.2333682
3735576,4.08,6.24,120,58.639675,41.115601,1.9865812,4.4260602,0.53096628,0.83809024,2.872386,1866,2.2521133
3735577,4.08,6.3,113,58.795517,44.456402,1.9785711,4.4184685,0.53005552,0.83791393,2.8756032,1866,2.2601001
3735578,4.08,6.36,111,59.656746,47.43,1.9758483,4.4146819,0.52960134,0.83782589,2.8772118,1866,2.2631431
3735579,4.08,6.42,117,65.126877,53.7696,1.9839276,4.4260602,0.53096628,0.83809024,2.872386,1866,2.2540994
3735580,4.08,6.48,148,91.174103,78.6996,1.9859059,4.7658963,0.57173425,0.84575927,2.738874,1866,2.1760798
3735581,4.08,6.54,219,127.97511,106.9632,2.0545049,5.0279121,0.60316664,0.85139567,2.6482573,1866,2.0715797
3735582,4.08,6.6,222,134.69382,120.0096,2.0553463,5.0575271,0.60671932,0.85201871,2.6386058,1866,2.0656383
3735583,4.08,6.66,264,227.43616,324.45721,1.7272295,6.2221427,0.74643087,0.87460482,2.3319035,1866,2.1223886
3735584,4.08,6.72,236,192.14795,265.33801,1.7010684,6.1454482,0.7372303,0.87321943,2.3485255,1866,2.1551731
3735585,4.08,6.78,210,136.21667,130.67999,2.0452924,5.0230103,0.60257858,0.85129225,2.6498659,1866,2.0795732
3735586,4.08,6.84,204,135.59293,132.0192,2.0418866,4.9873514,0.59830081,0.85053778,2.6616621,1866,2.0887864
3801091,4.14,4.98,67,33.801403,24.901199,2.0186546,3.9528906,0.47420314,0.82663411,3.0965147,1866,2.3513083
3801092,4.14,5.04,68,28.987175,17.945999,2.0193479,3.937784,0.47239089,0.82625163,3.1045578,1866,2.3550014
3801093,4.14,5.1,78,34.336697,22.2624,1.9634742,4.2885132,0.51446569,0.83485961,2.9324396,1866,2.3105209
3801094,4.14,5.16,92,37.588688,23.1984,1.98771,4.3112421,0.51719224,0.83539879,2.9222519,1866,2.2851574
3801095,4.14,5.22,106,42.311363,24.818399,2.0917497,4.2908945,0.51475132,0.83491617,2.9313674,1866,2.2064638
3801096,4.14,5.28,74,23.561258,10.1124,2.1520698,3.3931508,0.40705472,0.81165105,3.4423592,1866,2.4311769
3801097,4.14,5.34,61,19.834509,8.7623997,2.1244502,3.3702142,0.40430316,0.81099808,3.4589813,1866,2.4596188
3801098,4.14,5.4,51,15.804447,6.0012002,2.1072233,3.3577671,0.40280998,0.8106423,3.4680965,1866,2.4765139
3801100,4.14,5.52,53,20.477835,10.5336,1.9676875,3.6720841,0.44051656,0.81933481,3.2568364,1866,2.4768567
3801101,4.14,5.58,62,22.924849,11.0196,2.0041013,3.8591266,0.46295488,0.82424188,3.1474531,1866,2.389694
3801102,4.14,5.64,63,21.81653,9.6191998,1.9978637,3.8380437,0.4604257,0.82369792,3.1592493,1866,2.4012375
3801103,4.14,5.7,54,19.0357,8.7444,1.9817181,3.8228548,0.45860359,0.82330465,3.1678283,1866,2.4184563
3801105,4.14,5.82,94,37.344788,20.1744,1.9777648,4.1149631,0.49364597,0.83066958,3.013941,1866,2.3385634
3801106,4.14,5.88,124,54.422184,33.976799,1.950841,4.6581683,0.55881083,0.84337407,2.7790885,1866,2.2270086
3801107,4.14,5.94,232,221.21259,379.0224,1.7743822,6.0539765,0.72625709,0.8715502,2.3689008,1866,2.1096435
3801108,4.14,6,233,221.86914,379.8432,1.7742772,6.0634766,0.72739673,0.87172449,2.366756,1866,2.1083486
3801109,4.14,6.06,146,71.259064,48.636002,1.9654143,4.9665174,0.59580147,0.85009509,2.6686327,1866,2.1541905
3801110,4.14,6.12,108,48.641151,30.729601,2.0687549,3.9337749,0.47190997,0.82614994,3.1067023,1866,2.3197672
3801112,4.14,6.24,53,18.107235,7.8983998,1.915598,4.0365114,0.4842346,0.82873154,3.0530832,1866,2.4091234
3801113,4.14,6.3,65,22.306486,9.5039997,1.9353888,4.0513244,0.48601159,0.82909966,3.0455763,1866,2.3890641
3801114,4.14,6.36,68,25.975264,12.5676,1.9410968,4.0812788,0.48960504,0.82984096,3.0305631,1866,2.3761671
3801115,4.14,6.42,65,28.545013,16.290001,1.9409437,4.1403165,0.49668744,0.83128995,3.0016086,1866,2.3602335
3801117,4.14,6.54,147,72.693275,51.901199,2.0273626,4.3354282,0.52009374,0.83597022,2.9115281,1866,2.2462525
3801118,4.14,6.6,160,82.444,68.187599,2.0490186,4.3983502,0.52764207,0.83744556,2.8841822,1866,2.2146006
3801119,4.14,6.66,203,170.42108,266.77081,1.7449816,5.4307103,0.65148777,0.85964507,2.5260053,1866,2.2389369
3801120,4.14,6.72,183,135.3719,197.1756,1.7088574,5.6449242,0.67718565,0.86384684,2.4680965,1866,2.2283092
3801121,4.14,6.78,160,79.737671,57.279598,2.0143459,4.6935325,0.56305325,0.84416163,2.7656837,1866,2.1697767
3801122,4.14,6.84,160,82.018822,57.376801,2.0135016,4.6750765,0.56083918,0.84375119,2.7726541,1866,2.1744919
3866631,4.2,5.22,107,36.937706,17.3988,2.2719877,3.5351789,0.42409292,0.8156212,3.3442359,1866,2.2925503
3866641,4.2,5.82,78,32.542213,17.622,1.9547343,4.0888367,0.49051172,0.83002734,3.0268097,1866,2.3634212
3866642,4.2,5.88,98,44.574718,29.9988,2.0583377,4.2472663,0.50951755,0.83387554,2.9512064,1866,2.2423143
3866643,4.2,5.94,201,205.77963,382.97159,1.7966111,5.4079084,0.64875239,0.85919052,2.5324397,1866,2.1989148
3866644,4.2,6,201,206.15498,383.3244,1.7966111,5.4079084,0.64875239,0.85919052,2.5324397,1866,2.1989148
3866645,4.2,6.06,116,53.2314,35.91,2.07619,4.3562012,0.52258575,0.83645904,2.9024129,1866,2.2023346
3866646,4.2,6.12,85,39.110508,24.1092,2.0399771,4.0534492,0.48626652,0.82915241,3.0445039,1866,2.3064449
3866653,4.2,6.54,145,74.366302,55.422001,2.0215611,4.3184695,0.51805931,0.8355698,2.919035,1866,2.2550347
3866654,4.2,6.6,154,84.118584,75.8592,2.0419745,4.3945985,0.527192,0.83735806,2.8857908,1866,2.2203774
3866655,4.2,6.66,200,174.42662,282.23279,1.7418362,5.4211864,0.65034521,0.85945535,2.5286863,1866,2.2431908
3866656,4.2,6.72,175,131.89961,198.306,1.7159266,5.3610134,0.64312673,0.85825121,2.5458446,1866,2.2748051
3866657,4.2,6.78,154,77.141441,57.193199,2.0377922,4.366046,0.52376676,0.83669013,2.8981233,1866,2.2308486
3866658,4.2,6.84,150,75.923355,54.125999,2.0294292,4.3366446,0.52023971,0.83599889,2.9109919,1866,2.2446077
3932163,4.26,4.98,41,11.437673,3.7512,2.2310781,2.8542571,0.34240708,0.79532278,3.9034853,1866,2.5821168
3932164,4.26,5.04,43,10.45401,3.0276,2.2361171,2.856895,0.34272352,0.79540825,3.9008043,1866,2.5774271
3932165,4.26,5.1,55,17.681305,8.5860004,2.1899178,3.4468782,0.41350007,0.81316751,3.4042895,1866,2.3793416
3932166,4.26,5.16,73,24.420782,12.0708,2.2212288,3.4771209,0.41712806,0.81401324,3.383378,1866,2.3463879
3932167,4.26,5.22,85,28.862371,13.806,2.2451603,3.5078988,0.4208203,0.81486821,3.3624666,1866,2.3191195
3932168,4.26,5.28,66,22.042154,10.6668,2.1969378,3.4415057,0.41285554,0.81301671,3.4080429,1866,2.3765028
3932169,4.26,5.34,46,12.727412,4.5864,2.1120925,3.3223994,0.39856714,0.80962586,3.49437,1866,2.4840829
3932170,4.26,5.4,41,11.367393,3.6935999,2.2454751,2.8611259,0.34323108,0.79554522,3.8965147,1866,2.5674651
3932179,4.26,5.94,193,209.2299,402.81839,1.7884086,5.3852968,0.64603984,0.85873836,2.5388739,1866,2.2095683
3932180,4.26,6,193,209.55089,403.1676,1.7876787,5.3740621,0.644692,0.85851318,2.5420911,1866,2.2124052
3932189,4.26,6.54,145,78.676132,62.4888,2.0215611,4.3184695,0.51805931,0.8355698,2.919035,1866,2.2550347
3932190,4.26,6.6,155,90.028313,86.817596,2.0419185,4.3908529,0.5267427,0.83727062,2.8873994,1866,2.2214129
3932191,4.26,6.66,197,179.18103,299.1492,1.738651,5.4116955,0.6492067,0.8592661,2.5313673,1866,2.2474799
3932192,4.26,6.72,172,135.32642,210.25439,1.7123957,5.3517323,0.64201325,0.85806459,2.5485256,1866,2.2794139
3932193,4.26,6.78,152,79.129654,61.5672,2.0357058,4.362349,0.52332324,0.8366034,2.8997319,1866,2.233237
3932194,4.26,6.84,150,79.947144,61.066799,2.0294292,4.3366446,0.52023971,0.83599889,2.9109919,1866,2.2446077
3997699,4.32,4.98,42,10.73247,3.3192,2.2341852,2.8558393,0.34259686,0.79537404,3.9018767,1866,2.5791752
3997700,4.32,5.04,48,12.22251,4.2336001,2.0942137,3.3439641,0.4011541,0.81024659,3.4782841,1866,2.4917946
3997701,4.32,5.1,58,16.088877,6.6348,2.191613,3.4468782,0.41350007,0.81316751,3.4042895,1866,2.3781414
3997702,4.32,5.16,87,40.937183,33.667198,2.0955794,4.1570206,0.49869129,0.83169711,2.9935658,1866,2.2375736
3997703,4.32,5.22,81,27.607643,13.5252,2.2398825,3.5031283,0.42024803,0.81473607,3.3656836,1866,2.3243108
3997704,4.32,5.28,67,20.061043,8.7156,2.2019882,3.4499559,0.41386926,0.81325388,3.4021447,1866,2.3697867
3997705,4.32,5.34,49,11.923526,3.7079999,2.1613829,3.4118769,0.40930116,0.81218165,3.4289544,1866,2.4130137
3997706,4.32,5.4,44,11.383511,3.546,2.0752623,3.3274062,0.39916778,0.80977023,3.4906166,1866,2.5130012
3997714,4.32,5.88,54,17.973318,7.7652001,2.033947,3.7641993,0.45156705,0.8217746,3.2016087,1866,2.3932459
3997715,4.32,5.94,180,211.42892,423.22321,1.7786843,5.3259139,0.63891602,0.85754412,2.5560322,1866,2.2282593
3997716,4.32,6,184,213.17485,424.3176,1.7763563,5.3259139,0.63891602,0.85754412,2.5560322,1866,2.2307868
3997717,4.32,6.06,82,34.329155,18.738001,2.0751734,3.7984276,0.45567322,0.82266963,3.1817694,1866,2.3516164
3997725,4.32,6.54,143,80.316391,66.225601,2.0197277,4.3160577,0.51776999,0.83551276,2.9201071,1866,2.2569103
3997726,4.32,6.6,157,98.625633,103.6296,2.0376947,4.4260602,0.53096628,0.83809024,2.872386,1866,2.2155132
3997727,4.32,6.66,196,185.28439,317.68201,1.7362617,5.3965788,0.64739323,0.85896415,2.5356569,1866,2.2524729
3997728,4.32,6.72,169,136.23827,214.59599,1.7088194,5.3424826,0.64090365,0.85787839,2.5512064,1866,2.2840641
3997729,4.32,6.78,153,88.230438,80.614799,1.9341624,4.5849309,0.55002499,0.84172875,2.8075068,1866,2.2572629
3997730,4.32,6.84,149,83.995415,68.788803,2.0310519,4.3451791,0.52126348,0.83619988,2.9072387,1866,2.2410381
4063235,4.38,4.98,48,14.104021,5.5872002,2.0942137,3.3439641,0.4011541,0.81024659,3.4782841,1866,2.4917946
4063236,4.38,5.04,47,10.897464,3.2688,2.0819943,3.3353047,0.40011528,0.80999768,3.4847186,1866,2.50508
4063237,4.38,5.1,53,12.349195,4.1040001,2.1153066,3.3628812,0.40342346,0.81078857,3.4643431,1866,2.4682727
4063238,4.38,5.16,86,39.161587,32.054401,2.0788734,4.1942477,0.5031572,0.8326,2.9758713,1866,2.2412319
4063239,4.38,5.22,77,25.921333,12.7296,2.2349174,3.4991629,0.4197723,0.8146261,3.3683646,1866,2.3290522
4063240,4.38,5.28,62,16.873634,6.5735998,2.1953526,3.4453416,0.41331571,0.81312442,3.4053619,1866,2.3760591
4063241,4.38,5.34,51,12.588262,4.0752001,2.0946021,3.3396287,0.40063402,0.81012201,3.4815013,1866,2.4935834
4063242,4.38,5.4,47,12.666926,4.2659998,2.0822399,3.3302741,0.39951181,0.8098529,3.4884717,1866,2.5066142
4063250,4.38,5.88,64,23.601793,11.3688,2.0478928,3.7724681,0.45255902,0.82199138,3.1967828,1866,2.3799701
4063251,4.38,5.94,172,214.30424,444.20041,1.7693257,5.2985268,0.63563055,0.85699004,2.564075,1866,2.2410157
4063252,4.38,6,174,216.12146,445.95361,1.7698406,5.2822289,0.6336754,0.85665923,2.5689008,1866,2.2440352
4063253,4.38,6.06,99,58.475437,53.3088,2.051918,4.2542806,0.51035899,0.83404344,2.9479892,1866,2.2458167
4063261,4.38,6.54,143,84.418144,72.687599,2.0197697,4.3136482,0.51748097,0.83545572,2.9211795,1866,2.2575274
4063262,4.38,6.6,161,109.33482,124.4016,1.8802818,4.785078,0.57403541,0.84617966,2.7319036,1866,2.2539375
4063263,4.38,6.66,197,193.22127,338.28119,1.7374051,5.4003501,0.64784569,0.85903955,2.5345845,1866,2.2508466
4063264,4.38,6.72,168,140.56584,226.62,1.7061856,5.3259139,0.63891602,0.85754412,2.5560322,1866,2.2895999
4063265,4.38,6.78,154,97.282051,100.8936,1.9365923,4.5944715,0.55116951,0.84194422,2.8037534,1866,2.253135
4063266,4.38,6.84,145,85.875633,74.106003,2.0279417,4.3427372,0.52097058,0.83614242,2.9083109,1866,2.2437515
4128771,4.44,4.98,46,12.875857,4.5,2.0798225,3.3338659,0.39994267,0.80995631,3.485791,1866,2.5072424
4128772,4.44,5.04,50,12.75587,4.2624002,2.089216,3.3410726,0.40080723,0.8101635,3.4804289,1866,2.4974961
4128773,4.44,5.1,52,12.559787,4.1364002,2.0970318,3.3483107,0.40167552,0.81037134,3.4750671,1866,2.488698
4128774,4.44,5.16,84,36.756081,28.6884,2.2033565,3.9855084,0.4781161,0.82745624,3.0793567,1866,2.2125616
4128775,4.44,5.22,81,28.367029,14.1336,2.239397,3.5023346,0.42015278,0.81471401,3.3662198,1866,2.3249297
4128776,4.44,5.28,60,16.153282,6.1272001,2.2073803,3.4724336,0.41656578,0.81388253,3.3865952,1866,2.3577731
4128777,4.44,5.34,50,12.788779,4.3200002,2.0945144,3.3396287,0.40063402,0.81012201,3.4815013,1866,2.4934487
4128778,4.44,5.4,48,14.060828,5.2631998,2.0727725,3.3238285,0.39873856,0.80966705,3.4932976,1866,2.517252
4128786,4.44,5.88,70,28.652336,15.5376,2.0525923,3.7697079,0.45222786,0.82191908,3.1983914,1866,2.3774707
4128787,4.44,5.94,169,219.3611,467.12881,1.7645211,5.2732182,0.63259441,0.85647601,2.5715818,1866,2.2499528
4128788,4.44,6,173,222.82375,470.18161,1.768788,5.2804246,0.63345891,0.85662258,2.569437,1866,2.2452078
4128789,4.44,6.06,93,59.652985,60.321602,2.0444047,4.2333064,0.50784284,0.83354086,2.9576406,1866,2.2569118
4128797,4.44,6.54,141,88.513855,80.272797,2.0168765,4.3076372,0.51675981,0.83531344,2.9238605,1866,2.2611895
4128798,4.44,6.6,157,113.73601,137.664,1.8761265,4.7776823,0.57314813,0.84601772,2.7345843,1866,2.2586756
4128799,4.44,6.66,198,201.61809,360.05399,1.7383295,5.4022379,0.64807212,0.85907727,2.5340483,1866,2.2497916
4128800,4.44,6.72,167,144.20869,233.7048,1.7040783,5.3149252,0.63759774,0.8573221,2.5592494,1866,2.2935603
4128801,4.44,6.78,153,103.94691,117.3708,2.0349715,4.4541216,0.53433263,0.83873999,2.8605897,1866,2.2102947
4128802,4.44,6.84,141,88.794914,80.906403,2.023541,4.3354282,0.52009374,0.83597022,2.9115281,1866,2.2487388
4194307,4.5,4.98,45,13.970311,5.382,2.0713458,3.3281229,0.39925373,0.80979091,3.4900804,1866,2.5163445
4194308,4.5,5.04,47,13.40631,4.9679999,2.081774,3.3360245,0.40020165,0.81001842,3.4841824,1866,2.5050211
4194309,4.5,5.1,50,12.992439,4.428,2.0938492,3.3461361,0.40141466,0.81030893,3.4766755,1866,2.4917614
4194310,4.5,5.16,73,30.683928,23.054399,2.1606882,3.9793518,0.4773775,0.82730144,3.0825737,1866,2.247607
4194311,4.5,5.22,85,30.701357,15.1344,2.2436869,3.505512,0.42053396,0.81480211,3.3640752,1866,2.3209953
4194312,4.5,5.28,56,16.828993,7.2972002,2.1354144,3.3797948,0.40545249,0.81127125,3.4520106,1866,2.4460702
